Tract,Total Pop,Park Acres,Parks Score,Libraries Count,Libraries Score,Bus Count,Bus Score,L Count,L Score,Divvy Count,Divvy Score,Transit Score,APS Index
460500,12230.0,0.48,1.0,0.0,0.0,28.0,17.0,0.0,0.0,0.0,0.0,18.0,0.063327
461000,2568.0,0.0,0.0,0.0,0.0,22.0,65.0,0.0,0.0,1.0,22.0,68.0,0.226644
470100,7956.0,6.72,1.0,0.0,0.0,19.0,27.0,0.0,0.0,1.0,9.0,19.0,0.06666
480100,6723.0,18.42,3.0,0.0,0.0,16.0,27.0,0.0,0.0,1.0,11.0,19.0,0.073326
480200,1065.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,43.0,0.143319
480300,2810.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,1.0,20.0,17.0,0.056661
480400,10692.0,0.0,0.0,0.0,0.0,31.0,22.0,0.0,0.0,1.0,2.0,23.0,0.07665899999999999
480500,5572.0,3.15,1.0,0.0,0.0,21.0,29.0,0.0,0.0,0.0,0.0,29.0,0.09998999999999998
490200,3202.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006666
490500,6195.0,25.0,5.0,0.0,0.0,28.0,51.0,0.0,0.0,1.0,12.0,36.0,0.136653
490600,1512.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,40.0,0.13332
490700,5610.0,4.61,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,6.0,0.023331
490800,3663.0,0.0,0.0,0.0,0.0,25.0,26.0,0.0,0.0,0.0,0.0,52.0,0.17331599999999997
490901,9279.0,38.44,5.0,1.0,19.0,16.0,20.0,0.0,0.0,0.0,0.0,13.0,0.123321
490902,9146.0,0.0,0.0,0.0,0.0,28.0,23.0,0.0,0.0,3.0,18.0,26.0,0.08665799999999999
491000,10530.0,3.23,1.0,0.0,0.0,8.0,9.0,0.0,0.0,2.0,15.0,8.0,0.029997
491100,13407.0,12.33,1.0,0.0,0.0,14.0,12.0,0.0,0.0,1.0,4.0,9.0,0.03333
491200,1901.0,0.0,0.0,0.0,0.0,13.0,26.0,0.0,0.0,0.0,0.0,52.0,0.17331599999999997
491300,2179.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,28.0,0.093324
491400,6020.0,0.0,0.0,0.0,0.0,27.0,34.0,0.0,0.0,2.0,18.0,37.0,0.12332099999999999
500100,9924.0,27.9,3.0,0.0,0.0,22.0,25.0,0.0,0.0,2.0,16.0,19.0,0.073326
500200,5889.0,0.23,1.0,0.0,0.0,22.0,42.0,0.0,0.0,3.0,46.0,32.0,0.10998899999999999
500300,5628.0,5.779999999999999,2.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,14.0,6.0,0.026664
510100,11205.0,5.05,1.0,0.0,0.0,21.0,21.0,0.0,0.0,1.0,5.0,15.0,0.053328
510200,12051.0,4.24,1.0,0.0,0.0,30.0,28.0,0.0,0.0,1.0,4.0,20.0,0.069993
510300,17380.0,4.9,1.0,1.0,10.0,49.0,43.0,0.0,0.0,2.0,11.0,23.0,0.113322
520100,6807.0,181.29,27.0,0.0,0.0,12.0,20.0,0.0,0.0,2.0,25.0,16.0,0.143319
520200,7154.0,0.67,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,9.0,0.03333
520300,11718.0,4.6499999999999995,1.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,9.0,0.03333
520400,14415.0,0.0,0.0,1.0,8.0,15.0,12.0,0.0,0.0,1.0,3.0,9.0,0.056661
520500,10528.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,1.0,2.0,10.0,0.03333
520600,7965.0,18.64,3.0,0.0,0.0,12.0,17.0,0.0,0.0,1.0,9.0,13.0,0.053328
530100,5811.0,4.88,1.0,0.0,0.0,16.0,31.0,0.0,0.0,1.0,13.0,22.0,0.07665899999999999
530200,8812.0,0.36511340773,1.0,0.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0,18.0,0.063327
530300,15896.0,7.82,1.0,1.0,12.0,19.0,18.0,0.0,0.0,1.0,4.0,10.0,0.076659
530400,4430.0,5.5,1.0,0.0,0.0,12.0,21.0,0.0,0.0,0.0,0.0,21.0,0.073326
530501,5007.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,18.0,0.059994
530502,1494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,6.0,0.019998000000000002
530503,16722.0,16.18,1.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,2.0,5.0,0.019998
530600,2344.0,0.0,0.0,0.0,0.0,17.0,27.0,0.0,0.0,0.0,0.0,55.0,0.18331499999999998
540101,18140.0,18.76,2.0,1.0,10.0,12.0,10.0,0.0,0.0,2.0,11.0,6.0,0.059994
540102,6798.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,1.0,6.0,14.0,0.046662
550100,25976.0,19.32,1.0,1.0,4.0,42.0,25.0,0.0,0.0,2.0,6.0,13.0,0.059994
550200,8247.0,130.45,16.0,0.0,0.0,6.0,8.0,0.0,0.0,3.0,32.0,9.0,0.083325
560100,1331.0,0.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,0.0,0.0,40.0,0.13332
560200,4641.0,12.56,3.0,0.0,0.0,4.0,10.0,0.0,0.0,1.0,17.0,9.0,0.039996000000000004
560300,9639.0,13.31,2.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,6.0,5.0,0.023331
560400,1608.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,29.0,0.09665699999999999
560700,3682.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,25.0,0.083325
560800,12154.0,0.0,0.0,1.0,5.0,23.0,14.0,0.0,0.0,0.0,0.0,15.0,0.06666
560900,10788.0,4.85,1.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,6.0,0.023331
561000,5947.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,0.0,0.0,22.0,0.07332599999999999
561100,5748.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,0.0,0.0,23.0,0.07665899999999999
570100,3963.0,0.53,1.0,0.0,0.0,13.0,37.0,0.0,0.0,1.0,21.0,27.0,0.093324
570200,6813.0,0.49,1.0,0.0,0.0,14.0,23.0,0.0,0.0,1.0,11.0,17.0,0.059994000000000006
570300,22468.0,14.09,1.0,1.0,6.0,13.0,9.0,0.0,0.0,2.0,8.0,6.0,0.043329000000000006
570400,3522.0,9.03,2.0,0.0,0.0,15.0,32.0,0.0,0.0,0.0,0.0,32.0,0.113322
570500,5242.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,1.0,9.0,18.0,0.059994
580100,5252.0,0.0,0.0,0.0,0.0,16.0,23.0,0.0,0.0,2.0,21.0,26.0,0.08665799999999999
580200,6478.0,0.94,1.0,0.0,0.0,23.0,27.0,0.0,0.0,0.0,0.0,27.0,0.093324
580300,2536.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,27.0,0.089991
580400,5164.0,0.0,0.0,0.0,0.0,22.0,16.0,0.0,0.0,0.0,0.0,32.0,0.106656
580501,9546.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,1.0,3.0,11.0,0.036662999999999994
580502,14496.0,0.0,0.0,1.0,8.0,10.0,8.0,0.0,0.0,1.0,3.0,6.0,0.046662
580600,14823.0,7.28,1.0,0.0,0.0,11.0,8.0,0.0,0.0,1.0,3.0,7.0,0.026664
580700,6356.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,9.0,0.029997
580800,2110.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,18.0,0.059994
590500,6984.0,72.09,14.0,0.0,0.0,19.0,41.0,2.0,41.0,3.0,52.0,26.0,0.13332
590600,7402.0,0.0,0.0,1.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.059994
590700,6032.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,2.0,18.0,19.0,0.063327
600400,12351.0,0.42,1.0,0.0,0.0,13.0,12.0,0.0,0.0,2.0,12.0,10.0,0.036662999999999994
600600,9183.0,2.15,1.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,7.0,7.0,0.026664
600700,5406.0,4.8,1.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,13.0,0.046662
600900,11694.0,0.21,1.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,5.0,6.0,0.023331
610300,16878.0,8.91,1.0,0.0,0.0,14.0,9.0,0.0,0.0,1.0,2.0,7.0,0.026664
610400,1902.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,16.0,0.053328
610800,1551.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,10.0,0.03333
611200,6099.0,0.22,1.0,0.0,0.0,8.0,15.0,0.0,0.0,1.0,12.0,12.0,0.043329000000000006
611300,3117.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,20.0,0.06666
611400,6618.0,8.8,1.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,7.0,0.026664
611500,10050.0,0.0,0.0,1.0,17.0,14.0,16.0,0.0,0.0,2.0,16.0,12.0,0.096657
611600,5226.0,1.26,1.0,0.0,0.0,11.0,24.0,0.0,0.0,2.0,34.0,19.0,0.06666
611700,1790.0,0.0,0.0,0.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,38.0,0.126654
611800,1996.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,19.0,0.063327
611900,5476.0,57.69,15.0,1.0,56.0,16.0,44.0,0.0,0.0,2.0,44.0,25.0,0.319968
612000,1208.0,0.0,0.0,0.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,56.0,0.186648
612100,2048.0,1.0,1.0,0.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,34.0,0.116655
612200,3681.0,2.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006666
620100,4400.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,11.0,0.036662999999999994
620200,8048.0,4.35,1.0,0.0,0.0,11.0,21.0,2.0,35.0,2.0,29.0,14.0,0.049995000000000005
620300,13836.0,13.2,1.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,9.0,0.03333
620400,4692.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,20.0,0.06666
630300,15579.0,0.0,0.0,0.0,0.0,11.0,8.0,2.0,9.0,1.0,3.0,7.0,0.023331
630400,12272.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,0.0,1.0,2.0,12.0,0.039996000000000004
630500,11526.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,2.0,8.0,12.0,0.039996000000000004
630600,5434.0,0.96,1.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,3.0,0.013332
630800,19074.0,0.0,0.0,1.0,4.0,15.0,9.0,0.0,0.0,2.0,7.0,7.0,0.036662999999999994
630900,9040.0,18.83,2.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,10.0,0.039996
640100,1349.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,34.0,0.113322
640300,15100.0,26.410000000000004,2.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,11.0,0.04332899999999999
640400,6934.0,8.32,1.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,17.0,0.059994000000000006
640500,12075.0,0.64,1.0,1.0,12.0,17.0,16.0,0.0,0.0,0.0,0.0,11.0,0.07999200000000001
640600,4337.0,0.0,0.0,0.0,0.0,21.0,18.0,0.0,0.0,0.0,0.0,37.0,0.12332099999999999
640700,6474.0,4.82,1.0,0.0,0.0,20.0,23.0,0.0,0.0,0.0,0.0,24.0,0.083325
640800,1542.0,0.0,0.0,0.0,0.0,9.0,22.0,0.0,0.0,0.0,0.0,44.0,0.14665199999999998
650100,9168.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,2.0,11.0,11.0,0.036662999999999994
650200,21126.0,0.0,0.0,1.0,3.0,15.0,8.0,0.0,0.0,1.0,1.0,6.0,0.029997
650301,14316.0,22.26,2.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,3.0,6.0,0.026664
650302,4782.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,13.0,0.04332899999999999
650400,13414.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,1.0,1.0,8.0,0.026664
650500,9022.0,12.75,1.0,0.0,0.0,23.0,19.0,0.0,0.0,0.0,0.0,20.0,0.069993
660301,1572.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,29.0,0.09665699999999999
660302,9280.0,0.09,1.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,9.0,0.03333
660400,13842.0,0.0,0.0,1.0,9.0,13.0,11.0,0.0,0.0,2.0,10.0,9.0,0.059994
660500,8728.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,2.0,11.0,12.0,0.039996000000000004
660600,10532.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,1.0,2.0,10.0,0.03333
660700,3058.0,0.48,1.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,20.0,0.069993
660800,17184.0,0.38,1.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,2.0,4.0,0.016665
660900,15243.0,315.63,21.0,0.0,0.0,26.0,19.0,0.0,0.0,4.0,22.0,15.0,0.119988
661000,16728.0,0.07,1.0,0.0,0.0,12.0,8.0,0.0,0.0,1.0,2.0,6.0,0.023331
661100,14740.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,1.0,1.0,7.0,0.023331
670100,2658.0,0.3,1.0,0.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,26.0,0.08999099999999999
670200,1494.0,0.0,0.0,0.0,0.0,6.0,30.0,0.0,0.0,1.0,40.0,36.0,0.119988
670300,3960.0,4.36,2.0,0.0,0.0,7.0,20.0,0.0,0.0,1.0,21.0,16.0,0.059994
670400,1626.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,33.0,0.10998899999999999
670500,2496.0,17.66,8.0,0.0,0.0,14.0,64.0,0.0,0.0,1.0,36.0,46.0,0.179982
670600,1097.0,0.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,48.0,0.15998400000000002
670700,1170.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,39.0,0.129987
670800,1077.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,28.0,0.093324
670900,1314.0,0.0,0.0,0.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,52.0,0.17331599999999997
671100,3099.0,0.0,0.0,0.0,0.0,6.0,22.0,2.0,75.0,1.0,28.0,22.0,0.07332599999999999
671200,2445.0,0.0,0.0,1.0,100.0,6.0,28.0,0.0,0.0,1.0,36.0,22.0,0.406626
671300,3214.0,0.24,1.0,0.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,19.0,0.06666
671400,1263.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,60.0,0.19997999999999996
671500,4526.0,0.31,1.0,0.0,0.0,16.0,27.0,0.0,0.0,0.0,0.0,27.0,0.093324
671600,1719.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,40.0,0.13332
671800,1242.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,19.0,0.063327
671900,2586.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,1.0,22.0,27.0,0.089991
672000,10569.0,3.51,1.0,0.0,0.0,20.0,22.0,0.0,0.0,1.0,6.0,15.0,0.053328
680500,3432.0,1.94,1.0,0.0,0.0,8.0,26.0,0.0,0.0,1.0,25.0,20.0,0.069993
680600,2982.0,0.28,1.0,0.0,0.0,8.0,30.0,0.0,0.0,2.0,62.0,26.0,0.08999099999999999
680900,15524.0,0.25,1.0,0.0,0.0,15.0,15.0,2.0,15.0,2.0,13.0,10.0,0.036662999999999994
681000,4214.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,0.0,1.0,12.0,22.0,0.07332599999999999
681100,3814.0,0.0,0.0,0.0,0.0,17.0,34.0,0.0,0.0,2.0,31.0,38.0,0.126654
681200,6372.0,5.9399999999999995,1.0,0.0,0.0,17.0,30.0,0.0,0.0,1.0,12.0,22.0,0.07665899999999999
681300,7050.0,31.020000000000003,5.0,0.0,0.0,17.0,27.0,0.0,0.0,1.0,10.0,20.0,0.083325
681400,2129.0,0.0,0.0,0.0,0.0,13.0,23.0,0.0,0.0,0.0,0.0,46.0,0.15331799999999998
690300,7083.0,0.0,0.0,0.0,0.0,21.0,34.0,2.0,29.0,1.0,10.0,26.0,0.08665799999999999
690400,2748.0,0.0,0.0,0.0,0.0,24.0,33.0,0.0,0.0,0.0,0.0,66.0,0.21997799999999998
690500,1796.0,0.0,0.0,0.0,0.0,17.0,72.0,0.0,0.0,1.0,33.0,76.0,0.253308
690900,4109.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,26.0,0.08665799999999999
691000,6216.0,3.1,1.0,0.0,0.0,18.0,33.0,0.0,0.0,2.0,28.0,25.0,0.08665799999999999
691100,5822.0,2.99,1.0,0.0,0.0,21.0,27.0,0.0,0.0,0.0,0.0,28.0,0.09665699999999999
691200,6450.0,5.36,1.0,0.0,0.0,24.0,42.0,0.0,0.0,1.0,11.0,30.0,0.10332299999999998
691300,4890.0,0.0,0.0,0.0,0.0,17.0,26.0,0.0,0.0,1.0,10.0,28.0,0.093324
691400,5596.0,0.0,0.0,0.0,0.0,17.0,23.0,0.0,0.0,2.0,20.0,26.0,0.08665799999999999
691500,6006.0,20.240000000000002,4.0,0.0,0.0,10.0,19.0,0.0,0.0,1.0,13.0,14.0,0.059994
700100,11646.0,1.38,1.0,0.0,0.0,27.0,26.0,0.0,0.0,1.0,5.0,19.0,0.06666
700200,13942.0,14.3,1.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,12.0,0.043329000000000006
700301,13386.0,0.0,0.0,1.0,3.0,9.0,5.0,0.0,0.0,0.0,0.0,6.0,0.029997
700302,18150.0,12.17,1.0,0.0,0.0,12.0,7.0,0.0,0.0,3.0,12.0,7.0,0.026664
700401,20232.0,14.06,1.0,0.0,0.0,19.0,11.0,0.0,0.0,3.0,11.0,9.0,0.03333
700402,14008.0,0.34,1.0,1.0,15.0,15.0,16.0,0.0,0.0,1.0,6.0,9.0,0.083325
700501,13332.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,1.0,1.0,9.0,0.029997
700502,11121.0,20.63,2.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,5.0,11.0,0.04332899999999999
710100,3300.0,1.74,1.0,0.0,0.0,5.0,17.0,0.0,0.0,1.0,26.0,14.0,0.049995000000000005
710200,13413.0,6.84,1.0,1.0,10.0,13.0,11.0,0.0,0.0,0.0,0.0,8.0,0.063327
710300,1541.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,20.0,0.06666
710400,11230.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,1.0,2.0,11.0,0.036662999999999994
710500,12576.0,16.56,2.0,0.0,0.0,18.0,16.0,0.0,0.0,1.0,4.0,12.0,0.046662
710600,1859.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,17.0,0.056661
710700,7502.0,1.28,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,13.0,0.046662
710800,9300.0,0.77,1.0,0.0,0.0,18.0,15.0,0.0,0.0,0.0,0.0,15.0,0.053328
710900,4460.0,5.99,1.0,0.0,0.0,14.0,24.0,0.0,0.0,0.0,0.0,24.0,0.083325
711000,11838.0,0.32,1.0,0.0,0.0,12.0,12.0,0.0,0.0,1.0,5.0,9.0,0.03333
711100,5294.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,1.0,9.0,16.0,0.053328
711200,10070.0,0.0,0.0,0.0,0.0,17.0,13.0,0.0,0.0,2.0,9.0,15.0,0.04999499999999999
711300,4848.0,0.96,1.0,0.0,0.0,6.0,14.0,0.0,0.0,1.0,17.0,11.0,0.039996
711400,8103.0,0.0,0.0,1.0,23.0,15.0,21.0,0.0,0.0,1.0,8.0,15.0,0.126654
711500,2685.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,26.0,0.08665799999999999
720100,13328.0,5.12,1.0,1.0,17.0,17.0,19.0,0.0,0.0,1.0,6.0,11.0,0.096657
720200,12573.0,17.73,2.0,0.0,0.0,13.0,12.0,0.0,0.0,1.0,4.0,9.0,0.036662999999999994
720300,3786.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,18.0,0.059994
720400,3808.0,13.98,3.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,10.0,0.04332899999999999
720500,3872.0,5.69,1.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,18.0,0.063327
720600,5331.0,0.56,1.0,0.0,0.0,4.0,9.0,0.0,0.0,1.0,15.0,8.0,0.029997
720700,8979.0,2.38,1.0,0.0,0.0,11.0,14.0,0.0,0.0,1.0,7.0,11.0,0.039996
730100,8244.0,13.96,2.0,0.0,0.0,7.0,10.0,0.0,0.0,1.0,8.0,8.0,0.03333
730201,15225.0,9.26,1.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,3.0,5.0,0.019998
730202,3064.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,23.0,0.07665899999999999
730300,1011.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,38.0,0.126654
730400,8566.0,9.99,1.0,0.0,0.0,30.0,27.0,0.0,0.0,0.0,0.0,27.0,0.093324
730500,17188.0,15.759999999999998,2.0,1.0,11.0,17.0,15.0,0.0,0.0,1.0,4.0,8.0,0.069993
730600,3905.0,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,0.0,0.0,47.0,0.15665099999999998
730700,6879.0,12.32,2.0,0.0,0.0,14.0,23.0,0.0,0.0,1.0,11.0,17.0,0.063327
740100,3115.0,0.0,0.0,0.0,0.0,20.0,24.0,0.0,0.0,0.0,0.0,49.0,0.163317
740200,13214.0,0.0,0.0,0.0,0.0,23.0,13.0,0.0,0.0,2.0,6.0,15.0,0.04999499999999999
740300,20068.0,54.81,4.0,1.0,8.0,17.0,13.0,0.0,0.0,1.0,3.0,7.0,0.063327
740400,9476.0,0.0,0.0,0.0,0.0,23.0,18.0,0.0,0.0,1.0,3.0,20.0,0.06666
750100,8122.0,0.97,1.0,0.0,0.0,21.0,20.0,0.0,0.0,0.0,0.0,20.0,0.069993
750200,11424.0,11.3,2.0,1.0,21.0,8.0,11.0,0.0,0.0,1.0,8.0,6.0,0.09665699999999999
750300,2604.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,12.0,0.039996000000000004
750400,8721.0,18.48,3.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,8.0,4.0,0.023331
750500,15834.0,15.95,2.0,0.0,0.0,32.0,23.0,0.0,0.0,1.0,2.0,16.0,0.059994
750600,7842.0,0.0,0.0,0.0,0.0,19.0,18.0,0.0,0.0,2.0,13.0,21.0,0.069993
760801,14442.0,1.79,1.0,0.0,0.0,12.0,9.0,2.0,11.0,0.0,0.0,8.0,0.029997
760802,2351.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,29.0,0.09665699999999999
760803,6253.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,11.0,0.036662999999999994
770700,2227.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,7.0,0.023331
770901,4847.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,18.0,0.059994
770902,3588.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0,34.0,0.113322
801300,4432.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,4.0,0.013332
805501,3606.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.016665
805502,4380.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,16.0,0.053328
806801,4421.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,11.0,0.036662999999999994
806900,5742.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,28.0,0.093324
807000,5347.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,16.0,0.053328
807200,5850.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,0.019998000000000002
807300,16458.0,0.0,0.0,0.0,0.0,27.0,12.0,2.0,3.0,0.0,0.0,14.0,0.046662
807400,6952.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,18.0,0.059994
807500,3598.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,19.0,0.063327
807600,6373.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,21.0,0.069993
807700,11904.0,0.0,0.0,0.0,0.0,10.0,6.0,2.0,7.0,0.0,0.0,8.0,0.026664
807900,4150.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,29.0,0.09665699999999999
808002,5293.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,9.0,0.029997
808400,4305.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.006666
808702,11038.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,8.0,6.0,0.019998000000000002
808800,7910.0,0.0,0.0,0.0,0.0,20.0,19.0,0.0,0.0,2.0,13.0,21.0,0.069993
808900,8490.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,1.0,4.0,14.0,0.046662
809000,3973.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,14.0,0.046662
809100,6528.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,1.0,6.0,9.0,0.029997
809200,4578.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,0.0,22.0,0.07332599999999999
809300,14556.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,45.0,1.0,3.0,7.0,0.023331
809401,5662.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,23.0,0.0,0.0,4.0,0.013332
809402,8421.0,0.0,0.0,0.0,0.0,8.0,11.0,2.0,23.0,1.0,8.0,10.0,0.03333
809500,4211.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,27.0,0.089991
809600,6852.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,1.0,6.0,15.0,0.04999499999999999
809700,8040.0,0.0,0.0,0.0,0.0,15.0,14.0,0.0,0.0,2.0,13.0,16.0,0.053328
